depth,network,site_id,n,exact_acc,class_err,kappa
Shallow,USCRN,1005,4847,0.4021043944708067,0.9170621002682071,0.4326949670321192
Shallow,USCRN,1027,4692,0.39279624893435633,0.9190110826939472,0.46786598346647157
Shallow,USCRN,1035,2534,0.3898973954222573,1.000789265982636,0.40999364265507143
Shallow,USCRN,1125,2017,0.3802677243430838,0.9365394149727317,0.516337495462149
Shallow,USCRN,1139,2937,0.3289070480081716,1.1235955056179776,0.28695479102817084
Shallow,USCRN,1142,4234,0.3656117146905999,0.9681152574397732,0.45820702333790514
Shallow,USCRN,1235,2701,0.34542761940022215,1.086264346538319,0.3642471208647432
Shallow,USCRN,1611,2754,0.40885984023238925,0.8779956427015251,0.4766200111909649
Shallow,USCRN,1612,2833,0.3600423579244617,1.0141193081539004,0.3577534687579154
Shallow,UMRB Mesonet,AIDN8,0,NA,NA,NA
Shallow,UMRB Mesonet,BFMS2,0,NA,NA,NA
Shallow,UMRB Mesonet,BLWM8,0,NA,NA,NA
Shallow,UMRB Mesonet,CURN8,0,NA,NA,NA
Shallow,UMRB Mesonet,DKSN8,0,NA,NA,NA
Shallow,UMRB Mesonet,EDGN8,0,NA,NA,NA
Shallow,UMRB Mesonet,MATN8,0,NA,NA,NA
Shallow,SCAN,SCAN:2006,7979,0.3027948364456699,1.2238375736307807,0.28138919605769236
Shallow,SCAN,SCAN:2012,7276,0.26937877954920286,1.5542880703683342,0.23007919712438546
Shallow,SCAN,SCAN:2038,7289,0.35903416106461794,1.0471944025243518,0.44401853972304467
Shallow,SCAN,SCAN:2064,6127,0.3065121592949241,1.3853435612861107,0.223515227728649
Shallow,SCAN,SCAN:2091,6609,0.3177485247389923,1.2289302466333787,0.3296800474026359
Shallow,SCAN,SCAN:2092,6095,0.2679245283018868,1.4930270713699754,0.18382909712750373
Shallow,SCAN,SCAN:2094,6058,0.2561901617695609,1.4839881148894025,0.1958011392439265
Shallow,SCAN,SCAN:2125,4133,0.36293249455601256,1.1700943624485847,0.3046395209022996
Shallow,SCAN,SCAN:2126,3879,0.2552204176334107,1.5241041505542665,0.10150389614164042
Shallow,SCAN,SCAN:2128,4588,0.3594158674803836,1.049694856146469,0.3680370323405923
Shallow,SCAN,SCAN:2147,4032,0.3010912698412698,1.2504960317460319,0.34125729904746094
Shallow,SCAN,SCAN:2149,4288,0.33465485074626866,1.2527985074626866,0.25087344719367083
Shallow,SCAN,SCAN:2152,3735,0.33842034805890225,1.1269076305220884,0.2645474045412371
Shallow,SCAN,SCAN:2169,4391,0.37075836939193807,1.0462309268959236,0.43077723057402556
Shallow,SCAN,SCAN:2173,3591,0.302979671400724,1.4182678919521026,0.22598729118517694
Shallow,SCAN,SCAN:2185,3070,0.2970684039087948,1.26742671009772,0.221516353488741
Shallow,SCAN,SCAN:2189,3366,0.36660724896019015,1.1087344028520498,0.38350018198843283
Shallow,SCAN,SCAN:2197,2207,0.3262347077480743,1.095151789759855,0.3085114717631835
Shallow,SCAN,SCAN:2217,2909,0.2760398762461327,1.4733585424544517,0.25694494420132336
Shallow,SNTL,SNTL:1053,4797,0.3708567854909318,1.1069418386491556,0.2657245355811418
Shallow,SNTL,SNTL:1066,3887,0.3879598662207358,0.9264214046822743,0.3167914533438601
Shallow,SNTL,SNTL:1137,2426,0.36150041220115414,1.1306677658697444,0.24699235263572755
Shallow,SNTL,SNTL:1145,1727,0.37695425593514764,0.9745222929936306,0.4557867507184437
Shallow,SNTL,SNTL:1149,2409,0.30967206309672063,1.2623495226234953,0.30785168774610483
Shallow,SNTL,SNTL:1212,3484,0.39724454649827784,0.9072904707233066,0.45711805434013947
Shallow,SNTL,SNTL:1216,1669,0.3127621330137807,1.206710605152786,0.30249911998878865
Shallow,SNTL,SNTL:1228,1344,0.38913690476190477,0.9873511904761905,0.4067925958809484
Shallow,SNTL,SNTL:1269,1260,0.30793650793650795,1.3222222222222222,0.24382834045629148
Shallow,SNTL,SNTL:1278,135,0.21481481481481482,1.4222222222222223,0.21106949010014456
Shallow,SNTL,SNTL:308,2779,0.2216624685138539,1.7567470313062252,-0.014368177199771374
Shallow,SNTL,SNTL:332,3925,0.3921019108280255,1.0326114649681528,0.3274317909781687
Shallow,SNTL,SNTL:342,2995,0.3095158597662771,1.313856427378965,0.32111552960579254
Shallow,SNTL,SNTL:424,2472,0.3470873786407767,1.213187702265372,0.30199879272365115
Shallow,SNTL,SNTL:481,2525,0.3073267326732673,1.232079207920792,0.3462983874570865
Shallow,SNTL,SNTL:505,1266,0.25908372827804105,1.8830963665086888,-0.010955611538934328
Shallow,SNTL,SNTL:540,3643,0.39445511940708206,0.9626681306615427,0.29502469877818877
Shallow,SNTL,SNTL:582,3733,0.331904634342352,1.2368068577551568,0.2845322330243222
Shallow,SNTL,SNTL:612,3233,0.299721620785648,1.3188988555521188,0.238591544459342
Shallow,SNTL,SNTL:626,3238,0.3554663372452131,1.0861642989499691,0.3485535512446641
Shallow,SNTL,SNTL:643,3695,0.25142083897158324,1.548849797023004,0.0757640743299046
Shallow,SNTL,SNTL:679,0,NA,NA,NA
Shallow,SNTL,SNTL:697,3907,0.25006398771435884,1.510621960583568,0.14558907619474426
Shallow,SNTL,SNTL:714,3023,0.3526298379093616,1.0896460469732054,0.28602368804969697
Shallow,SNTL,SNTL:724,4610,0.29761388286334056,1.4509761388286333,0.020246280916846864
Shallow,SNTL,SNTL:735,2460,0.2556910569105691,1.7073170731707317,0.06949558505772471
Shallow,SNTL,SNTL:746,3464,0.273094688221709,1.3672055427251733,0.2191066544101087
Shallow,SNTL,SNTL:762,2426,0.29348722176422093,1.3800494641384995,0.1861263515155509
Shallow,SNTL,SNTL:803,0,NA,NA,NA
Shallow,SNTL,SNTL:837,0,NA,NA,NA
Shallow,SNTL,SNTL:839,3017,0.3493536625787206,1.1193238316208154,0.28872082137672694
Shallow,SNTL,SNTL:921,2008,0.3431274900398406,1.1339641434262948,0.3502698724703195
Shallow,SNTL,SNTL:922,1115,0.3273542600896861,1.2224215246636772,0.32361419808441005
Shallow,SNTL,SNTL:979,0,NA,NA,NA
Shallow,SNTL,SNTL:985,5219,0.3477677716037555,1.2395094845755892,0.26797512688694397
Shallow,UMRB Mesonet,TTNM8,0,NA,NA,NA
Shallow,UMRB Mesonet,WLLN8,0,NA,NA,NA
Shallow,UMRB Mesonet,WRIS2,0,NA,NA,NA
Shallow,UMRB Mesonet,ZELN8,0,NA,NA,NA
Shallow,USCRN,1013,4725,0.3646560846560847,1.0795767195767196,0.3540137245089493
Shallow,USCRN,1018,3687,0.4147002983455384,0.881475454298888,0.421160888405861
Shallow,USCRN,1024,3705,0.28663967611336033,1.3902834008097167,0.19684125559188717
Shallow,USCRN,1025,2568,0.39330218068535827,0.9396417445482866,0.4775497065383892
Shallow,USCRN,1028,4676,0.36377245508982037,1.083404619332763,0.3436679139699944
Shallow,USCRN,1033,4584,0.4339005235602094,0.8664921465968587,0.4880767287576237
Shallow,USCRN,1068,4134,0.40638606676342526,0.8841315916787615,0.4754602145018707
Shallow,USCRN,1108,3036,0.37681159420289856,1.0279973649538867,0.3023128324899445
Shallow,USCRN,1110,3983,0.3165955310067788,1.2360030128044188,0.3205172865998512
Shallow,USCRN,1111,4807,0.4173080923653006,0.8857915539837736,0.4828016212217166
Shallow,USCRN,1113,3474,0.30569948186528495,1.3278641335636154,0.20433176899888345
Shallow,USCRN,1140,2923,0.37529934998289427,1.0650017105713308,0.3502040657423878
Shallow,USCRN,1447,2622,0.3718535469107552,0.977116704805492,0.4387400770927283
Shallow,USCRN,1468,2553,0.36584410497453973,1.1167254210732471,0.3492801256597372
Shallow,USCRN,1613,4410,0.4170068027210884,0.8965986394557823,0.46201771881159304
Shallow,USCRN,1797,1484,0.3908355795148248,0.933288409703504,0.41015338242639193
Shallow,UMRB Mesonet,BKMS2,0,NA,NA,NA
Shallow,UMRB Mesonet,COOM8,0,NA,NA,NA
Shallow,UMRB Mesonet,HTGN8,0,NA,NA,NA
Shallow,UMRB Mesonet,IGMM8,0,NA,NA,NA
Shallow,UMRB Mesonet,MCIM8,0,NA,NA,NA
Shallow,UMRB Mesonet,MCYM8,0,NA,NA,NA
Shallow,UMRB Mesonet,OILM8,0,NA,NA,NA
Shallow,SCAN,SCAN:2013,7736,0.34772492244053776,1.078335056876939,0.4353302955631773
Shallow,SCAN,SCAN:2016,8467,0.27329632691626315,1.5575764733671902,0.16630341310991695
Shallow,SCAN,SCAN:2032,8143,0.28736337958983177,1.4139751934176594,0.22910356915782448
Shallow,SCAN,SCAN:2047,6556,0.3131482611348383,1.2652532031726662,0.32226109418403637
Shallow,SCAN,SCAN:2048,6318,0.2896486229819563,1.342830009496676,0.21993150122767027
Shallow,SCAN,SCAN:2053,6892,0.3705745792222867,1.0339524085896692,0.3935934909971054
Shallow,SCAN,SCAN:2079,6723,0.3586196638405474,1.0887996430165106,0.31051563907470114
Shallow,SCAN,SCAN:2110,6118,0.2525335076822491,1.5586793069630598,0.1914296206248677
Shallow,SCAN,SCAN:2111,2875,0.26921739130434785,1.5130434782608695,0.10710739562449272
Shallow,SCAN,SCAN:2119,4144,0.3347007722007722,1.1872586872586872,0.2768224401471454
Shallow,SCAN,SCAN:2127,4486,0.29224253232278197,1.3566651805617476,0.24368853497194443
Shallow,SCAN,SCAN:2136,4101,0.31626432577420144,1.1843452816386246,0.2462686266170293
Shallow,SCAN,SCAN:2144,4016,0.37201195219123506,1.0204183266932272,0.33924536283344875
Shallow,SCAN,SCAN:2155,3027,0.31747604889329367,1.176412289395441,0.29376788585178226
Shallow,SCAN,SCAN:2159,4341,0.3347155033402442,1.156185210780926,0.2099580482648014
Shallow,SCAN,SCAN:2160,3239,0.3445507872800247,1.069465884532263,0.37751169982818883
Shallow,SCAN,SCAN:2182,2458,0.3169243287225387,1.1590724165988608,0.32396759909073614
Shallow,SCAN,SCAN:2214,79,0.10126582278481013,1.8860759493670887,0.06639797800396294
Shallow,UMRB Mesonet,SFSS2,0,NA,NA,NA
Shallow,SNTL,SNTL:1099,2360,0.3550847457627119,1.0720338983050848,0.3350359356504545
Shallow,SNTL,SNTL:1214,1936,0.368801652892562,1.1172520661157024,0.21404140805836963
Shallow,SNTL,SNTL:1251,1106,0.22513562386980107,1.7513562386980108,0.05002380191096745
Shallow,SNTL,SNTL:310,4558,0.33062746818780164,1.1965774462483545,0.2137277725182995
Shallow,SNTL,SNTL:337,3164,0.3599873577749684,1.0417193426042983,0.35068824543776184
Shallow,SNTL,SNTL:369,2607,0.20253164556962025,1.8097429996164174,-0.05552861472463933
Shallow,SNTL,SNTL:378,3614,0.35666851134477034,1.1970116214720532,0.28414397931862545
Shallow,SNTL,SNTL:463,4203,0.2157982393528432,2.036164644301689,0.009064381933907864
Shallow,SNTL,SNTL:503,4287,0.33566596687660366,1.2069045952880801,0.3007315953706578
Shallow,SNTL,SNTL:532,1680,0.20654761904761904,1.8672619047619048,0.08544428047277991
Shallow,SNTL,SNTL:541,3241,0.31163221228016047,1.3307621104597347,0.06026875489291462
Shallow,SNTL,SNTL:557,3522,0.3523566155593413,1.1490630323679727,0.27334678376891786
Shallow,SNTL,SNTL:566,1127,0.3220940550133097,1.147293700088731,0.47245553318841366
Shallow,SNTL,SNTL:592,3703,0.387523629489603,0.9970294355927626,0.359749561715058
Shallow,SNTL,SNTL:633,3403,0.335292389068469,1.17660887452248,0.2436412254901079
Shallow,SNTL,SNTL:644,0,NA,NA,NA
Shallow,SNTL,SNTL:682,1474,0.29850746268656714,1.2957937584803256,0.32402222077480863
Shallow,SNTL,SNTL:691,3765,0.3043824701195219,1.2650730411686586,0.24854650925452265
Shallow,SNTL,SNTL:694,3171,0.33427940712708926,1.142226426994639,0.29360738033439265
Shallow,SNTL,SNTL:708,1957,0.32447623914154317,1.519161982626469,0.10510413015999102
Shallow,SNTL,SNTL:723,2582,0.38690937257939584,1.036018590240124,0.367448495219658
Shallow,SNTL,SNTL:732,234,0.2863247863247863,1.3888888888888888,0.5295807007466977
Shallow,SNTL,SNTL:770,2858,0.37788663400979705,1.1301609517144857,0.36925641505665174
Shallow,SNTL,SNTL:771,4198,0.29442591710338256,1.287279656979514,0.2386142803362986
Shallow,SNTL,SNTL:792,677,0.23042836041358936,1.466765140324963,0.35595757125751365
Shallow,SNTL,SNTL:816,1115,0.44035874439461886,0.8995515695067264,0.30566388964298974
Shallow,SNTL,SNTL:831,483,0.3002070393374741,1.2629399585921326,0.3772632501015121
Shallow,SNTL,SNTL:895,2779,0.34148974451241454,1.180280676502339,0.31466979948987905
Shallow,UMRB Mesonet,STRN8,0,NA,NA,NA
Shallow,UMRB Mesonet,UNIS2,0,NA,NA,NA
Shallow,UMRB Mesonet,VGAS2,0,NA,NA,NA
Shallow,USCRN,1001,2457,0.3549043549043549,1.0582010582010581,0.390813994993408
Shallow,USCRN,1021,2579,0.40907328421868944,0.9387359441644048,0.31728376922624296
Shallow,USCRN,1042,3667,0.2885192255249523,1.337060267248432,0.2969632366721068
Shallow,USCRN,1066,3853,0.43784064365429537,0.8956657150272515,0.40831086900035446
Shallow,USCRN,1067,4253,0.3411709381612979,1.1022807430049377,0.35226291601865584
Shallow,USCRN,1114,3382,0.35068007096392667,1.1120638675340035,0.37103319737830576
Shallow,USCRN,1117,3269,0.4340776996023249,0.8115631691648822,0.5361089097360009
Shallow,USCRN,1118,3217,0.41467205470935653,0.9104755983835872,0.45536118310906987
Shallow,USCRN,1119,4921,0.38731965047754524,0.9461491566754725,0.4271506193485255
Shallow,USCRN,1487,2487,0.4234016887816647,0.8661037394451147,0.4516491997906707
Shallow,USCRN,1507,2971,0.3157186132615281,1.2009424436216762,0.3339629852084487
Shallow,USCRN,1508,3798,0.3233280674038968,1.2738283307003686,0.34545003550908193
Shallow,USCRN,1531,4079,0.36528560921794556,1.0693797499387105,0.33040050383636704
Shallow,UMRB Mesonet,CRGN8,0,NA,NA,NA
Shallow,UMRB Mesonet,CSRN8,0,NA,NA,NA
Shallow,UMRB Mesonet,FTUN8,0,NA,NA,NA
Shallow,UMRB Mesonet,HNTM8,0,NA,NA,NA
Shallow,UMRB Mesonet,KEEM8,0,NA,NA,NA
Shallow,UMRB Mesonet,LLAS2,0,NA,NA,NA
Shallow,UMRB Mesonet,MVMS2,0,NA,NA,NA
Shallow,SCAN,SCAN:2002,5388,0.294543429844098,1.3413140311804008,0.29237136372264905
Shallow,SCAN,SCAN:2014,6371,0.35928425678857323,1.0641971433056034,0.3332451010064423
Shallow,SCAN,SCAN:2021,8058,0.2736411020104244,1.4278977413750311,0.1508959991440826
Shallow,SCAN,SCAN:2026,5997,0.4113723528430882,0.9371352342838085,0.44087986230532644
Shallow,SCAN,SCAN:2030,6577,0.4131062794587198,0.8706097004713396,0.4425369317812611
Shallow,SCAN,SCAN:2033,7326,0.28241878241878243,1.4036309036309036,0.2314888495961853
Shallow,SCAN,SCAN:2069,6154,0.28778030549236266,1.5022749431264217,0.2151433189528723
Shallow,SCAN,SCAN:2070,6185,0.3202910266774454,1.288763136620857,0.2524431608339963
Shallow,SCAN,SCAN:2072,4262,0.3235570154856875,1.1888784608165182,0.3270498932489351
Shallow,SCAN,SCAN:2083,6113,0.3968591526255521,0.9520693603795191,0.39384241106269985
Shallow,SCAN,SCAN:2093,5905,0.3850973751058425,0.9932260795935648,0.3639778204057352
Shallow,SCAN,SCAN:2115,5583,0.25308973670069856,1.4468923517821959,0.28954558577406425
Shallow,SCAN,SCAN:2129,4439,0.2671772921829241,1.4537057895922505,0.23990840380097886
Shallow,SCAN,SCAN:2132,4187,0.34105564843563413,1.158347265345116,0.29297920179962683
Shallow,SCAN,SCAN:2145,3457,0.3743129881400058,1.1614116285796934,0.25868329317878525
Shallow,SCAN,SCAN:2146,4989,0.32972539587091604,1.199438765283624,0.2947238427700394
Shallow,SCAN,SCAN:2154,3257,0.30181148295977894,1.2213693583051888,0.3313334846806963
Shallow,SCAN,SCAN:2198,1996,0.3026052104208417,1.377755511022044,0.16044564175007617
Shallow,SCAN,SCAN:2223,0,NA,NA,NA
Shallow,UMRB Mesonet,SHSS2,0,NA,NA,NA
Shallow,UMRB Mesonet,SIYM8,0,NA,NA,NA
Shallow,SNTL,SNTL:1016,5822,0.26897973205084164,1.5084163517691516,0.19663802602111882
Shallow,SNTL,SNTL:1045,5264,0.2395516717325228,1.5606003039513678,0.17768992736495404
Shallow,SNTL,SNTL:1046,2646,0.25056689342403626,1.4588057445200302,0.22547247296550377
Shallow,SNTL,SNTL:1050,3615,0.16791147994467495,1.974273858921162,-0.015995039023826107
Shallow,SNTL,SNTL:1098,2244,0.3502673796791444,1.1011586452762923,0.3761951470609814
Shallow,SNTL,SNTL:1111,3048,0.37860892388451445,1.0551181102362204,0.3673499245417583
Shallow,SNTL,SNTL:1112,2911,0.3294400549639299,1.105118515973892,0.36095844317180165
Shallow,SNTL,SNTL:1139,2279,0.42255375164545855,0.855199648968846,0.3815912168523882
Shallow,SNTL,SNTL:1170,3218,0.300497203231821,1.389372280919826,0.22146194275469128
Shallow,SNTL,SNTL:1173,576,0.3003472222222222,1.1597222222222223,0.4103031487651774
Shallow,SNTL,SNTL:1196,2605,0.28637236084452977,1.4740882917466411,0.18688098519937846
Shallow,SNTL,SNTL:1197,1827,0.3760262725779967,0.9989053092501369,0.4597314137034379
Shallow,SNTL,SNTL:1272,0,NA,NA,NA
Shallow,SNTL,SNTL:312,2037,0.4428080510554737,0.9366715758468336,0.3977944167532455
Shallow,SNTL,SNTL:364,2768,0.39125722543352603,1.0242052023121386,0.20680661512730497
Shallow,SNTL,SNTL:367,0,NA,NA,NA
Shallow,SNTL,SNTL:373,3430,0.42303206997084547,0.9020408163265307,0.39565319363490714
Shallow,SNTL,SNTL:387,2421,0.2982238744320529,1.3201156546881454,0.271872627914035
Shallow,SNTL,SNTL:498,2377,0.2839713925115692,1.2490534286916282,0.29058709009178874
Shallow,SNTL,SNTL:508,6579,0.18331053351573187,2.2690378476972186,0.02352899190321438
Shallow,SNTL,SNTL:518,1437,0.2665274878218511,1.8274182324286707,-0.06636559006593169
Shallow,SNTL,SNTL:524,1975,0.380253164556962,1.0217721518987342,0.3876015211001191
Shallow,SNTL,SNTL:554,1310,0.38778625954198476,0.9374045801526718,0.30717871309531114
Shallow,SNTL,SNTL:572,5648,0.3480878186968839,1.1648371104815864,0.2839836454942825
Shallow,SNTL,SNTL:631,3536,0.3506787330316742,1.2395361990950227,0.16162058818945718
Shallow,SNTL,SNTL:640,2429,0.4083985179086044,0.9007822149032524,0.4657473947047239
Shallow,SNTL,SNTL:706,0,NA,NA,NA
Shallow,SNTL,SNTL:736,0,NA,NA,NA
Shallow,SNTL,SNTL:764,1895,0.44696569920844326,0.9366754617414248,0.26678112999012454
Shallow,SNTL,SNTL:828,3235,0.30324574961360123,1.2497681607418856,0.2938705725264924
Shallow,SNTL,SNTL:942,0,NA,NA,NA
Shallow,SNTL,SNTL:969,5695,0.37963125548726956,1.1136084284460053,0.3491486072214228
Shallow,USCRN,1011,4637,0.35626482639637697,1.0821651930127238,0.3676162578660524
Shallow,USCRN,1019,4653,0.28734150010745757,1.3116269073715883,0.27629229507689845
Shallow,USCRN,1023,3653,0.35860936216808104,1.0328497125650151,0.3847651971757352
Shallow,USCRN,1030,4927,0.35254718895879844,0.9985792571544551,0.45328525144154747
Shallow,USCRN,1034,2876,0.3271905424200278,1.189847009735744,0.34409333138237685
Shallow,USCRN,1038,3267,0.4251606978879706,0.9081726354453628,0.4866078039272685
Shallow,USCRN,1124,4523,0.3935441078929914,0.9493698872429803,0.3646614597403358
Shallow,USCRN,1144,2793,0.37128535624776227,1.0404582885785894,0.4075871989061606
Shallow,USCRN,1145,3962,0.3531044926804644,1.104997476022211,0.3252795631843124
Shallow,USCRN,1590,4259,0.2920873444470533,1.3500821789152384,0.20183287669233474
Shallow,USCRN,1772,4108,0.38023369036027266,1.0528237585199611,0.38650193151972556
Shallow,UMRB Mesonet,HAZN8,0,NA,NA,NA
Shallow,UMRB Mesonet,HIHS2,0,NA,NA,NA
Shallow,UMRB Mesonet,HMLS2,0,NA,NA,NA
Shallow,UMRB Mesonet,KEEN8,0,NA,NA,NA
Shallow,UMRB Mesonet,MLVM8,0,NA,NA,NA
Shallow,UMRB Mesonet,MMDN8,0,NA,NA,NA
Shallow,SCAN,SCAN:2005,8116,0.2859783144406111,1.4307540660423854,0.2656631246468313
Shallow,SCAN,SCAN:2017,6419,0.3111076491665368,1.2606324972737186,0.2715356085109435
Shallow,SCAN,SCAN:2042,4968,0.2713365539452496,1.569243156199678,0.15900896438117074
Shallow,SCAN,SCAN:2060,6212,0.3300064391500322,1.242594977462975,0.320494500859161
Shallow,SCAN,SCAN:2061,6221,0.37823501044848096,1.0279697797781706,0.4127554759880872
Shallow,SCAN,SCAN:2090,5550,0.358018018018018,1.0686486486486486,0.36225244230107423
Shallow,SCAN,SCAN:2134,3681,0.30019016571583806,1.3037218147242597,0.24176091341624326
Shallow,SCAN,SCAN:2157,2904,0.3522727272727273,1.1463498622589532,0.2877413385982889
Shallow,SCAN,SCAN:2166,3262,0.30502759043531574,1.3663396689147762,0.23341958937920987
Shallow,SCAN,SCAN:2172,3598,0.31017231795441913,1.254307948860478,0.26913202947643816
Shallow,SCAN,SCAN:2175,3865,0.24010349288486416,1.5736093143596377,0.1682907748576685
Shallow,SCAN,SCAN:2193,1348,0.30489614243323443,1.1765578635014837,0.40024051709615804
Shallow,SCAN,SCAN:2195,2495,0.43366733466933866,0.820440881763527,0.4768397602707448
Shallow,SCAN,SCAN:2201,2717,0.242914979757085,1.3422892896577108,0.3039858172309451
Shallow,SCAN,SCAN:2206,0,NA,NA,NA
Shallow,SNTL,SNTL:1047,2200,0.18545454545454546,1.9359090909090908,-0.09108580061413771
Shallow,SNTL,SNTL:1059,1770,0.3056497175141243,1.352542372881356,0.14070499070956644
Shallow,SNTL,SNTL:1083,2525,0.2625742574257426,1.5885148514851486,0.16476137752663764
Shallow,SNTL,SNTL:1110,3250,0.32369230769230767,1.121846153846154,0.34285563544973835
Shallow,SNTL,SNTL:1114,1980,0.37323232323232325,1.0484848484848486,0.3461321520450151
Shallow,SNTL,SNTL:1118,2672,0.29565868263473055,1.281437125748503,0.27724802493547585
Shallow,SNTL,SNTL:1140,2228,0.2998204667863555,1.2885996409335727,0.33105580851561367
Shallow,SNTL,SNTL:1142,2914,0.36101578586135896,1.0452985586822237,0.3168287912360042
Shallow,SNTL,SNTL:1146,2426,0.18260511129431162,1.8322341302555647,0.010779889104981228
Shallow,SNTL,SNTL:1162,1992,0.39407630522088355,0.9613453815261044,0.3308967309885878
Shallow,SNTL,SNTL:1194,1927,0.38090295796574986,1.2153606642449404,0.20330892399938852
Shallow,SNTL,SNTL:1195,2618,0.2532467532467532,1.5381970970206265,0.1669058925461954
Shallow,SNTL,SNTL:1215,2092,0.28632887189292544,1.4082217973231357,0.185669592668199
Shallow,SNTL,SNTL:1221,1569,0.33205863607393243,1.2288081580624601,0.39935604864138485
Shallow,SNTL,SNTL:1222,1377,0.28467683369644153,1.3616557734204793,0.35973949010508083
Shallow,SNTL,SNTL:1224,1615,0.21052631578947367,1.5839009287925696,0.27711451978212814
Shallow,SNTL,SNTL:1249,939,0.4142705005324814,0.8892438764643238,0.5081986192843694
Shallow,SNTL,SNTL:2170,2812,0.3705547652916074,1.0533428165007113,0.325845928134578
Shallow,SNTL,SNTL:306,2669,0.27575871112776323,1.463844136380667,0.032354957683750574
Shallow,SNTL,SNTL:329,4033,0.2653111827423754,1.5405405405405406,0.13570587243634616
Shallow,SNTL,SNTL:335,2576,0.28532608695652173,1.3532608695652173,0.1905793648060272
Shallow,SNTL,SNTL:356,4340,0.1815668202764977,2.677188940092166,0.04771149318785699
Shallow,SNTL,SNTL:383,5310,0.3446327683615819,1.2365348399246705,0.3132257622235753
Shallow,SNTL,SNTL:415,1318,0.3315629742033384,1.5235204855842186,0.11841784562888524
Shallow,SNTL,SNTL:475,3282,0.3452163315051798,1.1934795856185252,0.3037559877747528
Shallow,SNTL,SNTL:491,1945,0.37480719794344475,1.095115681233933,0.4236318426206414
Shallow,SNTL,SNTL:522,2923,0.31577146767020187,1.233321929524461,0.3317287317133278
Shallow,SNTL,SNTL:529,0,NA,NA,NA
Shallow,SNTL,SNTL:533,3348,0.3784348864994026,1.1045400238948626,0.3491421137034933
Shallow,SNTL,SNTL:543,3160,0.389873417721519,0.9411392405063291,0.4507663713092768
Shallow,SNTL,SNTL:569,3993,0.35762584522915103,1.2121212121212122,0.1951846253314672
Shallow,SNTL,SNTL:573,3888,0.34516460905349794,1.142232510288066,0.27683407529585674
Shallow,SNTL,SNTL:610,2357,0.39541790411540095,0.9843020789138736,0.3704952190602473
Shallow,SNTL,SNTL:715,4114,0.2394263490520175,1.6672338356830336,0.03824216820117893
Shallow,SNTL,SNTL:749,2568,0.3150311526479751,1.2297507788161994,0.24069551776118542
Shallow,SNTL,SNTL:752,1313,0.4150799695354151,0.9565879664889566,0.3091627136576699
Shallow,SNTL,SNTL:756,0,NA,NA,NA
Shallow,SNTL,SNTL:823,2285,0.33260393873085337,1.2446389496717725,0.27047450300742976
Shallow,SNTL,SNTL:834,3711,0.26461870115871733,1.3546213958501752,0.2202581626773779
Shallow,SNTL,SNTL:861,4683,0.2571001494768311,1.6724322015801836,0.03536217463337771
Shallow,SNTL,SNTL:865,3313,0.3769996981587685,1.1002112888620585,0.2815411887967889
Shallow,SNTL,SNTL:972,5097,0.35275652344516384,1.1214439866588188,0.363033693755656
Shallow,USCRN,1004,3725,0.3814765100671141,0.988993288590604,0.4268875981968788
Shallow,USCRN,1026,4214,0.37944945420028475,1.0768865685809208,0.38561370733320366
Shallow,USCRN,1036,4753,0.398905954134231,0.9654954765411319,0.4304375837168209
Shallow,USCRN,1129,4367,0.32905885046942984,1.0615983512708953,0.38706001341576773
Shallow,USCRN,1130,4518,0.42828685258964144,0.8253652058432935,0.4442379980692491
Shallow,USCRN,1141,4194,0.30639008106819265,1.2484501669051025,0.29990223470455524
Shallow,USCRN,1407,4720,0.36398305084745763,1.0540254237288136,0.3815516255564466
Shallow,USCRN,1530,3082,0.33419857235561323,1.1680726800778716,0.2841417240380015
Shallow,UMRB Mesonet,FLNS2,0,NA,NA,NA
Shallow,UMRB Mesonet,LCMS2,0,NA,NA,NA
Shallow,UMRB Mesonet,ROBN8,0,NA,NA,NA
Shallow,UMRB Mesonet,ROUM8,0,NA,NA,NA
Shallow,SCAN,SCAN:2001,6817,0.30746662754877513,1.2461493325509756,0.2836461918618215
Shallow,SCAN,SCAN:2028,7045,0.3325762952448545,1.2637331440738113,0.24983688186135333
Shallow,SCAN,SCAN:2036,2321,0.33261525204653164,1.1856958207669108,0.3134131164928732
Shallow,SCAN,SCAN:2039,7709,0.39265793228693735,0.92281748605526,0.4730489146954644
Shallow,SCAN,SCAN:2049,6086,0.39188301018731514,0.9479132435096944,0.36468775353748156
Shallow,SCAN,SCAN:2056,6574,0.3544265287496197,1.1245816854274415,0.32889085395859075
Shallow,SCAN,SCAN:2068,4858,0.33367641004528614,1.1926718814326884,0.31096126740713453
Shallow,SCAN,SCAN:2076,6452,0.37864228146311224,1.0353378797272164,0.3958782277057899
Shallow,SCAN,SCAN:2085,6362,0.3324426281043697,1.1757309022320026,0.3379371941189213
Shallow,SCAN,SCAN:2087,6262,0.2630150111785372,1.5758543596295114,0.21656301566203282
Shallow,SCAN,SCAN:2113,5452,0.3673881144534116,0.9757887013939839,0.446259077952906
Shallow,SCAN,SCAN:2117,3489,0.3184293493837776,1.231871596445973,0.22900706182688657
Shallow,SCAN,SCAN:2118,3585,0.35564853556485354,1.105439330543933,0.3324597713828097
Shallow,SCAN,SCAN:2138,4022,0.33192441571357534,1.2155643958229736,0.30877903673841584
